day,start_date,end_date,start_hour,end_hour,start_minute,end_minute,location_type,building,building_name,room_number,room_name,course_number,course_name,room_id
4,2019-03-14,2019-04-11,17,18,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 2508,Financial Economics,32
3,2019-03-13,2019-03-13,17,18,0,0,3,pet-eng,Petroleum Engineering,G04,Teaching Room,ECON 2508,Financial Economics,66
2,2019-03-12,2019-04-09,17,18,0,0,3,lower-napier,Lower Napier,LG15,Teaching Room,ECON 2508,Financial Economics,55
4,2019-03-14,2019-04-11,15,16,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 2508,Financial Economics,53
3,2019-03-13,2019-03-13,16,17,0,0,3,pet-eng,Petroleum Engineering,G13,Teaching Room,ECON 2508,Financial Economics,177
2,2019-03-12,2019-03-12,9,10,0,0,3,eng-maths,Engineering & Mathematics,EM218,Teaching Room,ECON 2508,Financial Economics,27
4,2019-03-14,2019-03-14,16,17,0,0,3,napier,Napier,210,Teaching Room,ECON 2508,Financial Economics,11
2,2019-03-12,2019-04-09,15,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 2508,Financial Economics,20
2,2019-03-05,2019-04-09,10,11,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,ECON 2508,Financial Economics,73
4,2019-03-14,2019-04-11,11,12,0,0,3,eng-north,Engineering Nth,N218,Teaching Room,ECON 2511,Behavioural Economics II,69
3,2019-03-13,2019-04-10,12,13,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 2511,Behavioural Economics II,12
5,2019-03-15,2019-04-12,13,14,0,0,3,nexus,Nexus10,UB36,Teaching Room,ECON 2511,Behavioural Economics II,30
3,2019-03-13,2019-04-10,17,18,0,0,3,hughes,Hughes,113,Teaching Room,ECON 2511,Behavioural Economics II,35
3,2019-03-06,2019-04-10,14,15,0,0,2,lower-napier,Lower Napier,LG29,Lecture Theatre,ECON 2511,Behavioural Economics II,96
4,2019-08-08,2019-09-19,15,17,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 2512,Advanced Economic Analysis II,24
1,2019-07-29,2019-09-16,10,12,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 2512,Advanced Economic Analysis II,29
4,2019-08-01,2019-08-01,12,14,0,0,3,hughes,Hughes,113,Teaching Room,ECON 2513,Global Economic History,35
4,2019-08-01,2019-08-01,16,18,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,ECON 2513,Global Economic History,51
4,2019-08-01,2019-08-01,8,10,0,0,3,eng-maths,Engineering & Mathematics,EMG07,Teaching Room,ECON 2513,Global Economic History,64
2,2019-07-30,2019-09-17,14,16,0,0,3,eng-south,Engineering Sth,S112,Teaching Room,ECON 2513,Global Economic History,26
4,2019-03-14,2019-04-11,12,13,0,0,3,nexus,Nexus10,UB35,Teaching Room,ECON 3500,Resource and Environmental Economics,49
1,2019-03-18,2019-04-08,16,17,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3500,Resource and Environmental Economics,32
4,2019-03-14,2019-04-11,17,18,0,0,3,hughes,Hughes,113,Teaching Room,ECON 3500,Resource and Environmental Economics,35
1,2019-03-04,2019-04-08,13,14,0,0,3,eng-south,Engineering Sth,S112,Teaching Room,ECON 3500,Resource and Environmental Economics,26
3,2019-03-13,2019-04-10,8,9,0,0,3,lower-napier,Lower Napier,LG24,Teaching Room,ECON 3501,Development Economics,10
5,2019-03-15,2019-04-12,14,15,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ECON 3501,Development Economics,6
4,2019-03-14,2019-04-11,8,9,0,0,0,ligertwood,Ligertwood,314,Flinders Room,ECON 3501,Development Economics,52
3,2019-03-06,2019-04-10,11,12,0,0,3,eng-south,Engineering Sth,S111,Teaching Room,ECON 3501,Development Economics,127
2,2019-03-12,2019-04-09,11,12,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 3502,Econometrics III,58
2,2019-03-12,2019-04-09,13,14,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 3502,Econometrics III,58
3,2019-03-13,2019-04-10,10,11,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 3502,Econometrics III,58
2,2019-03-05,2019-04-09,14,16,0,0,2,lower-napier,Lower Napier,LG29,Lecture Theatre,ECON 3502,Econometrics III,96
3,2019-07-31,2019-09-18,12,14,0,0,3,schulz,Schulz,307,Teaching Room,ECON 3503,Game Theory,60
3,2019-08-07,2019-09-18,9,10,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 3503,Game Theory,20
3,2019-08-07,2019-09-18,8,9,0,0,3,hughes,Hughes,322,Teaching Room,ECON 3503,Game Theory,47
2,2019-03-12,2019-04-09,8,9,0,0,3,eng-north,Engineering Nth,N218,Teaching Room,ECON 3506,International Trade III,69
2,2019-03-12,2019-04-09,12,13,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3506,International Trade III,32
5,2019-03-15,2019-04-12,13,14,0,0,3,barr-smith-south,Barr Smith South,2052,Teaching Room,ECON 3506,International Trade III,1
4,2019-03-14,2019-04-11,8,9,0,0,3,nexus,Nexus10,UB35,Teaching Room,ECON 3506,International Trade III,49
2,2019-03-05,2019-04-09,10,11,0,0,2,lower-napier,Lower Napier,LG29,Lecture Theatre,ECON 3506,International Trade III,96
1,2019-08-05,2019-09-16,9,10,0,0,3,ligertwood,Ligertwood,112,Teaching Room,ECON 3508,Public Economics III,50
4,2019-08-08,2019-09-19,9,10,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ECON 3508,Public Economics III,6
1,2019-07-29,2019-09-16,11,13,0,0,2,napier,Napier,209,Lecture Theatre,ECON 3508,Public Economics III,129
5,2019-08-09,2019-09-20,10,11,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 3510,International Finance III,20
2,2019-08-06,2019-09-17,13,14,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 3510,International Finance III,53
2,2019-08-06,2019-09-17,8,9,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 3510,International Finance III,20
4,2019-08-08,2019-09-19,14,15,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 3510,International Finance III,20
4,2019-08-08,2019-09-19,8,9,0,0,3,napier,Napier,210,Teaching Room,ECON 3510,International Finance III,11
2,2019-07-30,2019-09-17,11,12,0,0,2,lower-napier,Lower Napier,LG29,Lecture Theatre,ECON 3510,International Finance III,96
4,2019-03-14,2019-04-11,17,18,0,0,3,lower-napier,Lower Napier,LG15,Teaching Room,ECON 3511,"Money, Banking and Financial Markets III",55
4,2019-03-14,2019-04-11,8,9,0,0,0,ligertwood,Ligertwood,216,Sarawak Room,ECON 3511,"Money, Banking and Financial Markets III",14
3,2019-03-13,2019-04-10,11,12,0,0,3,nexus,Nexus10,UB35,Teaching Room,ECON 3511,"Money, Banking and Financial Markets III",49
4,2019-03-14,2019-04-11,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3511,"Money, Banking and Financial Markets III",32
3,2019-03-13,2019-04-10,8,9,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ECON 3511,"Money, Banking and Financial Markets III",71
1,2019-03-18,2019-04-08,13,14,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ECON 3511,"Money, Banking and Financial Markets III",71
4,2019-03-07,2019-04-11,15,17,0,0,2,eng-north,Engineering Nth,N158,Chapman Lecture Theatre,ECON 3511,"Money, Banking and Financial Markets III",120
1,2019-07-29,2019-09-16,15,16,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ECON 3516,Industrial Organisation III,6
2,2019-07-30,2019-09-17,12,13,0,0,3,eng-maths,Engineering & Mathematics,EM212,Teaching Room,ECON 3516,Industrial Organisation III,65
1,2019-07-29,2019-09-16,16,17,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 3516,Industrial Organisation III,29
5,2019-08-09,2019-09-20,16,17,0,0,3,barr-smith-south,Barr Smith South,2060,Teaching Room,ECON 3519,Advanced Mathematical Economics,15
5,2019-08-02,2019-09-20,14,15,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 3519,Advanced Mathematical Economics,20
5,2019-08-02,2019-09-20,12,14,0,0,2,ligertwood,Ligertwood,231,Lecture Theatre,ECON 3519,Advanced Mathematical Economics,5
5,2019-08-02,2019-09-20,10,12,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 3523,Advanced Economic Analysis III,24
4,2019-08-01,2019-09-19,8,10,0,0,3,barr-smith-south,Barr Smith South,2060,Teaching Room,ECON 3523,Advanced Economic Analysis III,15
2,2019-07-30,2019-09-17,15,16,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ECON 3525,Economic Policy Analysis III,41
4,2019-08-01,2019-09-19,12,13,0,0,3,hartley,Hartley,122,Teaching Room,ECON 3525,Economic Policy Analysis III,2
4,2019-08-01,2019-09-19,9,10,0,0,3,lower-napier,Lower Napier,LG19,Teaching Room,ECON 3525,Economic Policy Analysis III,45
2,2019-07-30,2019-09-17,10,11,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3525,Economic Policy Analysis III,68
3,2019-07-31,2019-09-18,14,16,0,0,1,nexus,Nexus10,228,Computer Suite,ECON 4008,International Trade IV (H),57
3,2019-03-13,2019-04-10,11,13,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ECON 4011,Microeconomic Theory (H),3
4,2019-03-07,2019-04-11,13,15,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 4011,Microeconomic Theory (H),24
3,2019-03-06,2019-04-10,9,11,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 4012,Macroeconomics IV (H),29
1,2019-07-29,2019-09-16,14,16,0,0,2,napier,Napier,209,Lecture Theatre,ECON 4013,Advanced Time Series Econometrics (H),129
1,2019-03-04,2019-03-04,9,11,0,0,1,nexus,Nexus10,217,Computer Suite,ECON 4014,Econometrics IV (H),56
1,2019-03-04,2019-03-04,15,17,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 4015,Public Economics IV (H),29
2,2019-03-05,2019-04-09,9,11,0,0,3,lower-napier,Lower Napier,LG07,Teaching Room,ECON 4016,International Finance (H),82
1,2019-03-04,2019-03-04,12,14,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 4016,International Finance (H),29
2,2019-03-12,2019-04-09,12,13,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 7001,Econometrics PG,58
3,2019-03-13,2019-04-10,14,15,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 7001,Econometrics PG,58
4,2019-03-14,2019-03-14,15,16,0,0,3,pet-eng,Petroleum Engineering,G13,Teaching Room,ECON 7011,Intermediate Microeconomics IID,177
4,2019-08-08,2019-09-19,14,15,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 7011,Intermediate Microeconomics IID,53
4,2019-03-14,2019-04-11,13,14,0,0,2,marjoribanks,Marjoribanks,126,SANTOS Lecture Theatre,ECON 7016,Resource & Environmental Economics PG,29
2,2019-08-06,2019-09-17,16,17,0,0,3,lower-napier,Lower Napier,LG12,Teaching Room,ECON 7032,Public Economics PG,39
4,2019-08-08,2019-09-19,11,12,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ECON 7036,International Trade and Investment Policy IID,3
2,2019-08-06,2019-09-17,9,10,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ECON 7044,International Finance PG,6
3,2019-03-13,2019-04-10,12,13,0,0,1,nexus,Nexus10,220,Computer Suite,ECON 7051,Intermediate Econometrics IID,58
2,2019-08-06,2019-09-17,10,11,0,0,1,nexus,Nexus10,228,Computer Suite,ECON 7051,Intermediate Econometrics IID,57
2,2019-08-06,2019-09-17,14,15,0,0,3,braggs,The Braggs,427,Teaching Room,ECON 7052,East Asian Economies IID,147
3,2019-03-13,2019-04-10,9,10,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 7058,Development Economics PG,32
5,2019-03-15,2019-04-12,8,9,0,0,3,ligertwood,Ligertwood,113,Teaching Room,ECON 7071,Intermediate Macroeconomics IID,44
1,2019-08-05,2019-09-16,15,16,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 7071,Intermediate Macroeconomics IID,32
1,2019-03-18,2019-04-08,11,12,0,0,3,eng-north,Engineering Nth,N218,Teaching Room,ECON 7072,International Trade PG,69
3,2019-03-06,2019-04-10,13,14,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 7114,"Money, Banking and Financial Markets PG",53
3,2019-03-13,2019-03-13,8,9,0,0,3,napier,Napier,205,Teaching Room,ECON 7200,Economic Principles (M),74
5,2019-03-15,2019-03-15,16,17,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 7200,Economic Principles (M),53
3,2019-03-13,2019-03-13,16,17,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ECON 7200,Economic Principles (M),71
3,2019-03-13,2019-03-13,17,18,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ECON 7200,Economic Principles (M),71
5,2019-03-15,2019-04-12,13,14,0,0,3,nexus,Nexus10,UB35,Teaching Room,ECON 7200,Economic Principles (M),49
4,2019-03-14,2019-04-11,11,12,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ECON 7200,Economic Principles (M),53
4,2019-03-14,2019-04-11,9,10,0,0,3,barr-smith-south,Barr Smith South,2060,Teaching Room,ECON 7200,Economic Principles (M),15
5,2019-03-15,2019-03-15,11,12,0,0,0,mawson,Mawson,134,Sprigg Room,ECON 7200,Economic Principles (M),7
2,2019-03-12,2019-04-09,11,12,0,0,3,ligertwood,Ligertwood,113,Teaching Room,ECON 7200,Economic Principles (M),44
3,2019-03-13,2019-03-13,9,10,0,0,3,lower-napier,Lower Napier,LG15,Teaching Room,ECON 7200,Economic Principles (M),55
5,2019-03-15,2019-04-12,15,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 7200,Economic Principles (M),12
4,2019-03-14,2019-04-11,13,14,0,0,3,nexus,Nexus10,UB36,Teaching Room,ECON 7200,Economic Principles (M),30
2,2019-03-12,2019-03-12,15,16,0,0,3,nexus,Nexus10,UB40,Teaching Room,ECON 7200,Economic Principles (M),40
2,2019-03-12,2019-04-09,9,10,0,0,3,horace-lamb,Horace Lamb,422,Teaching Room,ECON 7200,Economic Principles (M),38
2,2019-03-12,2019-04-09,9,10,0,0,3,braggs,The Braggs,427,Teaching Room,ECON 7200,Economic Principles (M),147
2,2019-03-05,2019-04-09,12,14,0,0,2,braggs,The Braggs,G60,Bragg Lecture Theatre,ECON 7200,Economic Principles (M),43
4,2019-08-08,2019-09-19,10,11,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7200,Economic Principles (M),20
4,2019-08-08,2019-09-19,15,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7200,Economic Principles (M),20
1,2019-08-05,2019-09-16,10,11,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7200,Economic Principles (M),20
1,2019-08-05,2019-09-16,11,12,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7200,Economic Principles (M),20
2,2019-08-06,2019-09-17,15,16,0,0,3,nexus,Nexus10,UB35,Teaching Room,ECON 7200,Economic Principles (M),49
1,2019-08-05,2019-09-16,17,18,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 7200,Economic Principles (M),12
2,2019-08-06,2019-09-17,16,17,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7200,Economic Principles (M),20
1,2019-08-05,2019-09-16,13,14,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ECON 7200,Economic Principles (M),6
2,2019-07-30,2019-09-17,12,14,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ECON 7200,Economic Principles (M),13
2,2019-02-05,2019-04-30,9,12,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,ECON 7200,Economic Principles (M),51
4,2019-09-12,2019-09-12,9,16,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,ECON 7200,Economic Principles (M),51
1,2019-07-29,2019-09-16,11,13,0,0,1,nexus,Nexus10,217,Computer Suite,ECON 7202,Advanced Econometrics,56
4,2019-03-07,2019-04-11,9,12,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 7220,Challenges Facing Economic Policy Makers,24
2,2019-07-30,2019-09-17,12,15,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 7220,Challenges Facing Economic Policy Makers,24
2,2019-08-06,2019-09-17,15,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7222,Applied Economic Principles,20
2,2019-07-30,2019-09-17,12,14,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ECON 7222,Applied Economic Principles,13
2,2019-08-06,2019-09-17,15,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7222UAC,Applied Economic Principles,20
2,2019-07-30,2019-09-17,12,14,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ECON 7222UAC,Applied Economic Principles,13
3,2019-03-13,2019-04-10,15,16,0,0,3,lower-napier,Lower Napier,LG07,Teaching Room,ECON 7228,Behavioural Economics IID,82
4,2019-08-01,2019-09-19,9,10,0,0,3,braggs,The Braggs,427,Teaching Room,ECON 7237,Industrial Organisation PG,147
4,2019-03-07,2019-04-11,9,12,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 7238,Challenges in Economic Policy and Applied Research,24
2,2019-07-30,2019-09-17,12,15,0,0,3,nexus,Nexus10,UB34,Teaching Room,ECON 7238,Challenges in Economic Policy and Applied Research,24
4,2019-05-30,2019-08-22,17,20,0,0,0,nexus,Nexus10,704/705,MBA Suite,ECON 7239,Economics for Management,179
2,2019-01-08,2019-02-14,10,12,0,0,2,napier,Napier,209,Lecture Theatre,ECON 1008,Data Analytics,129
4,2019-01-08,2019-02-14,10,12,0,0,2,napier,Napier,209,Lecture Theatre,ECON 1008,Data Analytics,129
1,2019-07-08,2019-07-19,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3504,Labour Economics,32
2,2019-07-08,2019-07-19,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3504,Labour Economics,32
3,2019-07-08,2019-07-19,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3504,Labour Economics,32
4,2019-07-08,2019-07-19,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3504,Labour Economics,32
5,2019-07-08,2019-07-19,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ECON 3504,Labour Economics,32
1,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 3504,Labour Economics,28
2,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 3504,Labour Economics,28
3,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 3504,Labour Economics,28
4,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 3504,Labour Economics,28
5,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 3504,Labour Economics,28
1,2019-07-08,2019-07-26,14,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 3526,The Economics of European Integration,12
2,2019-07-08,2019-07-26,14,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 3526,The Economics of European Integration,12
3,2019-07-08,2019-07-26,14,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 3526,The Economics of European Integration,12
4,2019-07-08,2019-07-26,14,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 3526,The Economics of European Integration,12
5,2019-07-08,2019-07-26,14,16,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ECON 3526,The Economics of European Integration,12
1,2019-07-08,2019-07-26,11,13,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3526,The Economics of European Integration,68
2,2019-07-08,2019-07-26,11,13,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3526,The Economics of European Integration,68
3,2019-07-08,2019-07-26,11,13,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3526,The Economics of European Integration,68
4,2019-07-08,2019-07-26,11,13,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3526,The Economics of European Integration,68
5,2019-07-08,2019-07-26,11,13,0,0,2,napier,Napier,208,Lecture Theatre,ECON 3526,The Economics of European Integration,68
1,2019-07-08,2019-07-19,13,14,0,0,3,napier,Napier,205,Teaching Room,ECON 7070,Labour Economics PG,74
2,2019-07-08,2019-07-19,13,14,0,0,3,napier,Napier,205,Teaching Room,ECON 7070,Labour Economics PG,74
3,2019-07-08,2019-07-19,13,14,0,0,3,napier,Napier,205,Teaching Room,ECON 7070,Labour Economics PG,74
4,2019-07-08,2019-07-19,13,14,0,0,3,napier,Napier,205,Teaching Room,ECON 7070,Labour Economics PG,74
5,2019-07-08,2019-07-19,13,14,0,0,3,napier,Napier,205,Teaching Room,ECON 7070,Labour Economics PG,74
1,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 7070,Labour Economics PG,28
2,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 7070,Labour Economics PG,28
3,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 7070,Labour Economics PG,28
4,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 7070,Labour Economics PG,28
5,2019-07-08,2019-07-26,10,12,0,0,2,barr-smith-south,Barr Smith South,534,Forum Lecture Theatre,ECON 7070,Labour Economics PG,28
2,2019-01-29,2019-02-15,14,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
3,2019-01-29,2019-02-15,14,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
5,2019-01-29,2019-02-15,14,16,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
2,2019-01-29,2019-02-15,11,13,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
3,2019-01-29,2019-02-15,11,13,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
5,2019-01-29,2019-02-15,11,13,0,0,3,nexus,Nexus10,102,Teaching Room,ECON 7221,The Economics of Climate Change,20
2,2019-07-09,2019-07-26,14,16,0,0,3,hughes,Hughes,111a,Teaching Room,ECON 7221,The Economics of Climate Change,22
4,2019-07-09,2019-07-26,14,16,0,0,3,hughes,Hughes,111a,Teaching Room,ECON 7221,The Economics of Climate Change,22
